id,title,key
1479,药物互作数据的挖掘与预测研究,药物 模型 预测 数据 相互作用 学习 相关 方法 研发 筛选
1480,高压下材料结构和物性的第一性原理研究,结构 压力 下 计算 研究 自旋 转变 得到 ceocl 原子
1481,基于Himawari-8遥感数据的火点探测和自动化云检测的探索,算法 云 火点 精度 探测 阈值 火灾 中 时间 卫星
1482,基于机器学习的旋转机械故障诊断方法的研究,故障 进行 方法 提取 rvm 信号 vmd 分解 使用 emd
1483,基于机器学习的模块化多电平换流器开关器件故障诊断技术研究,故障 mmc 模块 进行 信号 方法 系统 分类 下 变化
1484,耕地数量与质量时空变化遥感监测研究,耕地 变化 数据 研究 方法 中国 地形 融合 质量 分析
1485,基于深度学习的药物重定位方法研究,药物 模型 进行 信息 推荐 方法 预测 学习 应用 发现
1486,基于网络测量的移动视频业务质量评估方法,视频 评估 特征 网络 业务 模型 时间 方法 质量 问题
1487,基于深度学习的焊缝图像缺陷识别方法研究,研究 学习 进行 特征 深度 网络 分类 缺陷 图像 表示
1488,代码克隆检测及克隆Bug发现研究,克隆 代码 进行 研究 差异 方法 bug 检测 词法 分析
1489,针对深度学习模型的优化问题研究,研究 信息 背景 科学技术 大学 郑书新 学习 model 模型 learning
1490,基于贝叶斯方法的半监督学习算法研究,能够 算法 样本 无 学习 性能 数据 利用 研究 训练
1491,基于本体的智能体情感识别与情感诱发研究,情感 模型 智能 体 用户 推理 实现 能够 本体 系统
1492,基于序列信息的蛋白质翻译后修饰位点预测方法研究,进行 蛋白质 算法 预测 研究 学习 位点 序列 矩阵 方法
1493,基于机器学习的滑坡易发性区划与降雨诱发滑坡预报预警研究,滑坡 降雨 距离 灾害 进行 分析 预警 研究 奉节县 模型
1494,基于多源数据的贫困度与自然灾害相关性评估,数据 自然灾害 估算 研究 国家 特征 停电 模型 恢复 评估
1495,数据驱动的安卓恶意软件排查和安卓应用漏洞挖掘的研究,安卓 系统 应用 进行 攻击 漏洞 研究 方法 恶意 恶意软件
1496,源于RBM与ELM-AE的深度神经网络算法研究,数据 深度 学习 网络 算法 处理 分类 一致性 特征 受限
1497,开放环境下的度量学习研究,度量 样本 学习 特征 提出 利用 噪声 方法 语义 模型
1498,基于适配子组三重血清荧光高通量测定“一站式”肝癌诊断新技术的建立及其评价,肝癌 配子 适 分析 优选 荧光 血清 模型 诊断 检测
1499,基于序列前向选择策略的过滤算法研究,算法 特征 特征选择 数据 信息 分类 进行 分类器 实验 信息论
1500,水果及谷物制品品质可见/近红外光谱在线检测方法及系统开发研究,模型 预测 草莓 光谱 谷物 面粉 方法 建立 速度 近红外
1501,基于机器学习的非侵入式电力负荷监测及用户行为研究,用户 进行 监测 研究 实验 数据 算法 智能 中 帮助
1502,基于随机森林算法的水体范围智能提取方法及应用研究,算法 影像 特征 分类 利用 水资源 水体 地物 提取 样本
1503,基于Spark+技术的入侵检测研究,算法 研究 改进 检测 互联网 入侵 分类 样本 权重 进行
1504,基于不平衡数据的XGBoost性能优化研究,xgboost 分类 算法 优化 参数 搜索 函数 无法 训练 样本
1505,中文微博情感分析技术研究,情感 方法 词典 进行 规则 用户 数据 制定 扩充 考虑
1506,基于注意力机制的文本生成式摘要方法研究,文本 摘要 词 表示 训练 特征 生成 信息 向量 方法
1507,基于遥感技术的水上油料和化学品的厚度预测研究,厚度 预测 模型 光谱 进行 研究 利用 反演 苯乙烯 实验
1508,基于机器学习的A股量化价值投资研究,投资 进行 价值 理论 股票 市场 权重 策略 上 模型
1509,基于特征融合与机器学习的RGB-D图像识别技术研究,rgb 图像 图像识别 算法 准确率 特征 融合 网络 卷积 图
1510,基于异质集成学习的虚假评论检测研究,模型 进行 词 提出 信息 检测 相关 学习 训练 bigram
1511,基于语料特征的文本分类算法研究,分类 语料 特征 模型 文本 情感 神经网络 处理 进行 数据
1512,基于机器学习的运动目标检测与跟踪算法研究,算法 运动 目标 遮挡 跟踪 检测 实验 无人机 ebkcf 相似性
1513,基于软件度量的软件缓存区溢出漏洞预测方法研究,数据 软件 进行 算法 漏洞 方法 缓存 度量 提取 研究
1514,基于SVM的电商评论文本情感倾向性分析,情感 进行 算法 评论 平台 产品 模型 研究 分析 文本
1515,面向多样性需求和服务资源匹配的推荐算法研究,推荐 用户 算法 多样性 信息 环节 问题 领域 特征 求解
1516,基于机器学习的个人数据平台推荐系统的研究与实现,项目 模型 预测 用户 推荐 聚类 方法 数据 算法 时
1517,基于贝叶斯的网络入侵检测方法研究,检测 入侵 进行 分析 数据 方法 模型 贝叶斯 访问 类型
1518,基于LSTM和小波变换的网络流量预测模型研究,预测 方法 模型 流量 重构 网络流量 网络 序列 特征 神经网络
1519,机器学习在人力资源管理系统中的应用,预测 模型 实现 学习 进行 利用 应用 企业 提高 法
1520,基于KNN的分类方法及其应用研究,示功图 分类 进行 knn 模型 故障 改进 抽油机 应用 传统
1521,基于神经网络模型的制造业上市公司财务危机预警研究,上市公司 模型 公司 制造业 财务危机 预警 检验 市场 财务 研究
1522,用户画像系统的研究与实现,用户 数据 标签 深度 模型 预测 构建 提供 相关 app
1523,面向科研人员评估的社交网络分析与研究,工作 数据 用户 网络 分析 社交 科研人员 得到 信息 进行
1524,基于磁共振成像技术的大脑老化预测模型的研究,年龄 特征 预测 数据 功能 得到 图像 大脑 脑 模型
1525,基于标志层层位差识别地裂缝的方法分析,标志 裂缝 判别 倾斜 特征 分析 方法 错断 分类器 模型
1526,基于历史日志的作业运行时间预测,算法 作业 预测 调度 低估 sim 已有 给出 模型 使用
1527,基于机器学习的航空公司客户价值自动识别模型研究,客户 航空公司 模型 进行 指标 数据 类型 出 营销 中心
1528,基于机器学习的网络影评分析,分析 评论 情感 李茶 技术 方法 分类器 爬虫 观众 专门
1529,基于多元统计和机器学习的成绩分析及研究,进行 学生 因子 成绩 因子分析 数据 方法 分类 法 支持
1530,基于移动通讯数据的用户状态转换预测分析研究,用户 进行 预测 转换 数据 使用 分析 研究 离网 方法
1531,基于数据驱动的航空发动机气路性能参数预测研究,算法 发动机 模型 数据 进行 建模 学习 部件 样本 航空
1532,Human Action Recognition Based on Semi-Supervised Learning,视频 识别 数据 算法 动作 hmdb51 未知 方法 取得 信息
1533,Recommendation Algorithm Based on Blending Learning,企业 系统 使用 模型 用户 数据 推荐 学习 进行 技术
1534,基于时序不均衡数据的在线交易欺诈检测研究,欺诈 交易 算法 分类 识别 smote 行为 分类器 研究 能力
1535,基于机器学习的交通事故预测系统设计与实现,预测 交通事故 车辆 事故 安全 问题 模型 结合 得到 潜在
1536,面向六足机器人的地形识别与运动规划研究,机器人 运动 进行 地形 研究 设计 步态 图片 识别 方法
1537,量子力学辅助的机器学习算法对AIE效应的预测和理解,aie 活性 发光 tpa 材料 具有 建立 应用 预测 出
1538,基于多源数据的公交通勤出行特征挖掘与分析,出行 数据 通勤 特征 进行 研究 方法 提取 公 模型
1539,基于注意力机制的短时交通流速度预测模型研究,模型 数据 进行 预测 算法 交通流 交通 提升 缺失 深度
1540,黄昏低照度条件下驾驶员心理负荷分析及建模,驾驶员 心理负荷 指标 分析 环境 驾驶 黄昏 照度 数据 特性
1541,手势识别及其在人机交互系统中的应用,手势 方法 检测 人机交互 改进 分析 特点 进行 识别 数据
1542,基于深度学习的时间序列预测与分类方法,模型 时间 进行 神经网络 分类 预测 rnn 序列 数据 研究
1543,面向高吞吐率计算的编程模型和运行框架系统,计算 任务 实现 框架 多任务 包括 开发 结构 消息 大
1544,基于多任务学习的情感分析技术研究,模型 情感 方法 进行 使用 学习 中 多任务 内存 任务
1545,ThunderSVM：一个高效并行支持向量机算法库,svm 算法 libsvm 支持 thundersvm 训练 gpu 预测 分类 计算
1546,基于特征选择的领域自适应方法研究,方法 领域 适应 目标 特征 分布 提出 模型 数据 学习
1547,城市轨道交通路网客流动态估计模型与系统,客流 运营 研究 预测 od 分析 影响 状态 路网 模型
1548,基于深度学习的脑电及功能磁共振信号的识别研究,学习 模型 分类 数据 中心 mi 试 脑区 识别 脑
1549,基于生成式对抗网络的缺失数据填充与预测方法研究,数据 缺失 填充 研究 网络 进行 migan 不 问题 预测
1550,机器学习算法的认知探究,算法 认知 机器 新 哲学 进行 发展 人 研究 模拟
1551,基于电子病历分析处理的机器学习算法研究,病历 进行 实验 研究 医疗 学习 方法 嵌入 模型 算法
1552,基于高光谱的水稻品种鉴别系统设计与实现,功能模块 分类 特征 光谱 使用 数据 品种 系统 方法 设计
1553,基于机器视觉的苹果品质分级技术的研发,分级 水果 进行 苹果 图像 算法 利用 方面 分割 颜色
1554,医疗数据可视化分析研究及其应用,分析 医疗 数据 算法 方法 进行 处理 构建 用于 计算
1555,基于财务数据的不同企业基本面预测系统的设计与实现,预测 行业 企业 进行 特征 研究 模型 财务数据 当前 是否
1556,基于机器学习的JavaScript恶意代码检测技术研究,特征 javascript 分析 进行 检测 恶意代码 实现 代码 相关 权值
1557,基于卷积神经网络提取冬小麦空间分布信息的方法研究,模型 冬小麦 进行 概率 wwrssm 分类器 信息 编码器 数据 提取
1558,精神分裂症多维度信息管理系统的设计与实现,数据 系统 研究 精神分裂症 分析 能够 进行 需求 功能 机制
1559,因果推断中的GAN技术及应用,模型 样本 psm 进行 匹配 学习 gan 生成 结合 gpsm
1560,基于特征权重计算方法的情感分析,算法 情感 分析 帮助 方法 部门 机器 分类 目标 论文
1561,基于相似度的BP神经网络迁移学习算法,算法 数据 迁移 学习 目标 领域 实验 神经网络 bp 进行
1562,基于机器学习的声纹识别研发,声纹识别 方法 模型 识别 应用 语音 系统 学习 噪声 进行
1563,基于迁移学习的运动想象脑电分类方法研究,数据 方法 样本 算法 系统 应用 中 信号 领域 分类
1564,基于车桥耦合振动响应大数据的损伤识别方法研究,损伤 桥梁 结合 响应 车流 识别 运营 监测数据 数据 车桥
1565,基于桥梁局部时变可靠度的人工智能损伤识别研究,桥梁 研究 监测 局部 损伤 方法 数据 统计 监测数据 结构
1566,基于CT影像组学对食管鳞状细胞癌病理分化程度的预测,进行 预测 模型 程度 特征 构建 组学 ct 影像 病理
1567,基于机器学习的重度扩张型心肌病患者预后评估研究,特征 患者 预测 指标 进行 ecv 重度 事件 风险 心血管
1568,基于心电信号的心律失常分类和身份识别研究,心电 运动 分类 识别 进行 介绍 错误 研究 数据库 心脏
1569,基于深度学习的数字调制信号识别算法研究,信号 特征 识别 学习 调制 信道 方法 进行 卷积 架构
1570,机器人移动操作中的视觉认知技术研究,目标 视觉 模型 深度 进行 机器人 定位 方式 采用 大量
1571,复杂场景中的3D目标表达与检测,网络 检测 目标 框 预测 引入 数据 位姿 遮挡 特征
1572,事件知识图谱平台设计及实现,事件 图谱 平台 文本 知识 构建 实现 信息 查询 并行计算
1573,迁移学习在量化选股中的应用研究,模型 学习 训练样本 数据 机器 进行 因子 股票 多因子 迁移
1574,基于大量因子的GBDT-SVM多层次选股模型研究,模型 因子 多因子 使用 能力 投资 经典 研究 算法 优化
1575,印刷体数学公式识别算法应用研究与系统研发,数学公式 识别 字符 实现 算法 学习 公式 研究 实验 教学
1576,利用机器学习改进列生成算法求解多集装箱装载问题,cg 算法 问题 决策 学习 优化 生成 机器 求解 使
1577,异构网络多尺度嵌入算法研究,算法 网络 进行 嵌入 图 向量 节点 动态 应用 取得
1578,光学扫描全息中的超分辨率成像,光学 算法 技术 问题 分辨率 分析 自聚焦 全息 基本原理 噪声
1579,基于OpenCV的前方车辆识别与车距检测系统的设计与研究,检测 进行 识别 系统 分类器 产品 车距 算法 车辆 android
1580,睡眠分期算法研究,睡眠 分期 模型 信号 特征 研究 神经网络 训练 脑电 具有
1581,基于HHT和机器学习的非平稳信号分析,hht 信号 时频 分析 方法 模态 进行 hilbert 分析方法 能够
1582,基于容器的负载预测模型与能耗优化调度策略研究,容器 负载 调度 预测 模型 云 区间 sac 进行 资源
1583,基于重采样的代价敏感学习在网络贷款用户分类中的应用,算法 分类 进行 样本 贷款 代价 采样 数据 方法 不
1584,三维人体模型及其强化学习训练,虚拟 击球 球拍 乒乓球 利用 人体 变形 场景 进行 决策
1585,基于端对端方法的任务型对话系统设计与实现,模型 系统 自然语言 对话 领域 任务 模块 识别 理解 rnn
1586,基于种子生长及边界约束的弱监督图像语义分割算法研究,模型 分割 约束 图像 优化 种子 sec 应用 数据 学习
1587,基于语义权重和注意力的实体关系抽取研究,模型 实体 注意力 关系 中 使用 auc 抽取 eran 无法
1588,基于不平衡约束及联合损失的深度聚类研究,聚类 样本 损失 数据 学习 约束 网络 价值 动态 提出
1589,提升小类准确度的代价敏感局部泛化误差模型研究,样本 方法 代价 小类 泛化 用于 误差 使用 模型 提升
1590,面向高维数据的自适应半监督聚类集成方法的研究,方法 聚类 约束 数据 高维 适应 集成 聚类分析 dassce 生成
1591,企业级赛事管理系统的研究与实现,程序 赛事 评分 进行 特性 过程 存储 特征向量 模型 实现
1592,基于异构信息网络和细粒度特征的学者消歧方法研究,特征 模型 关系 消歧 信息 网络 算法 文献 学者 异构
1593,Paraxle：一种面向大数据和科学计算的高性能领域特定语言,paraxle 编程 axle 功能 实现 算法 面向 异构计算 进行 知识
1594,基于深度神经网络的中文情感分析研究,模型 网络 情感 中文 观点 进行 文本 分析 分类 互联网
1595,基于深度学习理论的中文文本分类技术研究,模型 分类 文本 中文 字符 信息 情感 神经网络 进行 学习
1596,面向领域的实体识别与关系抽取设计与实现,模型 抽取 知识 处理 信息 算法 实体 领域 数据 研究
1597,基于半监督学习的目标识别技术研究,算法 特征 方法 relief 学习 协议 网络 应用层 实验 识别
1598,基于集成学习与半监督学习的网络入侵检测方法的研究,数据 模型 检测 学习 方法 采用 进行 算法 会 网络
1599,基于特征分析的互联网消费金融风控研究,金融 互联网 模型 消费 用户 欺诈 验证 发展 数据 借贷
1600,基于LSTM模型的深度学习与迁移学习在预测外汇汇率中的应用研究,预测 汇率 神经网络 lstm 时间 模型 迁移 rnn 外汇 具有
1601,基于宽深度模型的广告点击率预估方法,用户 广告 算法 数据 模型 预估 进行 点击率 互联网 fm
1602,基于机器学习的DDoS实时网络入侵检测系统关键技术的研究,检测 ddos 流量 大 分布式 攻击 采集 进行 数据 构建
1603,基于机器学习的煎炸油品质近红外检测方法研究,煎炸 方法 模型 误差 采用 标准 光谱 分析 选择 检测
1604,基于威胁情报的APT检测技术研究,情报 方法 进行 威胁 研究 模型 算法 恶意 效率 当前
1605,基于隐马尔科夫模型及反向传播神经网络的音效素材分类,音效 分类 数据 算法 进行 素材 训练 模型 音频 建立
1606,基于网络结构的多组学数据融合关联分析,数据 相关 融合 信息 样本 研究者 dna 矩阵 snp 潜在
1607,基于Spark的STL-SVR短期电力能耗预测算法研究,预测 算法 svr 模型 stl 数据 电力 进行 实现 优化
1608,基于大规模MIMO实测信道数据的机器学习研究,数据 信道 进行 基站 采用 通信 分析 天线 mimo 信息
1609,认知商务的商业模式分析,商务 价值 认知 研究 商业模式 发展 技术 电子商务 商业 基础
1610,基于多层混合深度神经网络的电商商品短期需求量预测方法研究,预测 模型 特征 电商 进行 误差 ar 方面 研究 内容
1611,视觉导引移动机器人标识符识别与路径跟踪系统研究与设计,算法 移动机器人 机器人 研究 路径 边缘 控制器 视觉 设计 进行
1612,基于迁移学习的脑磁图解码研究,学习 脑磁图 模型 解码 算法 受试者 脑 分布 迁移 大脑
1613,聚合物共混挤出混合质量的超声在线监测系统开发及应用研究,质量 测量 超声 信号 系统 模型 进行 合格 样品 不
1614,基于数据驱动的注塑机液压故障智能诊断系统研究与设计,故障 注塑机 数据 维修 故障诊断 系统 注射 状态 研究 算法
1615,高危作业交叉风险评估与控制模型及应用研究,风险 作业 模型 交叉 高 bn 结合 研究 评估 方法
1616,基于结构响应向量与机器学习的损伤识别方法研究,损伤 结构 srv 斜拉桥 响应 方法 进行 识别 模型 研究
1617,基于深度学习的鼻咽癌患者MR影像病灶分割和预后方法研究,模型 图像 临床 肿瘤 患者 npc 淋巴结 序列 进行 分割
1618,基于多特征融合与连续特征缩放的WiFi室内定位算法研究,定位 wifi 简称 算法 方法 问题 特征 人们 模型 knn
1619,基于微服务架构的装备智能维护技术研究与实现,装备 维护 架构 技术 信息化 进行 相关 服务 部署 方案
1620,基于HMM时间序列分析的列车轴承健康监测的研究,轴承 状态 模型 研究 ihmm 隐 hmm 数据 进行 监测
1621,脑机接口中基于黎曼几何的机器学习方法研究,算法 运动 进行 实现 电信号 降维 学习 接口 使用 问题
1622,虚拟现实视觉诱发态下基于前额脑电及眼动的情绪分类研究,情绪 算法 脑电 vr 分类 信号 诱发 提供 创建 眼动
1623,基于深度学习与脑电信号的情绪倾向分析,情绪 研究 分类 心理学 方法 问题 数据 理论 特征 机制
1624,医学疾病表型实体及其关系抽取方法研究,特征 进行 算法 抽取 医学 方法 表型 f1 信息 数据
1625,基于编码器—解码器结构的眼底图像中视网膜血管分割的方法研究,分割 进行 特征 视网膜 连接 模型 图像 血管 医生 过程
1626,基于深度学习的声学场景分类与声音事件检测,特征 音频 进行 方法 得到 增强 融合 网络 深度 实验
1627,基于机器学习的MTC网络接入策略和资源分配,mtcd 学习 接入 mtc 问题 网络 需求 通信 利用 算法
1628,古籍文档图像智能标注系统的设计与实现,标注 数据 古籍 进行 学习 方法 数字化 服务 提供 利用
1629,基于深度神经网络的点击率预估模型,模型 中 信息 深度 用户 表达 推荐 工作 进行 点击率
1630,用户个性化图像美感评估及表征研究,用户 图像 研究 方法 美感 进行 模型 学习 表征 元
1631,单幅图像去雾算法研究,图像 透射率 算法 雾 网络 训练 深度 使用 得到 复原
1632,卷积神经网络在密度泛函结构预测计算中的应用研究,预测 计算 材料 晶体结构 训练 研究 预处理 算法 相关 结构
1633,基于卷积神经网络的肝脏CT影像及纹理信息分类问题研究,肝脏 数据 分类 采用 中 样本 网络 cnn 实验 模型
1634,基于机器学习的目标跟踪技术研究,跟踪 算法 目标 实验 遮挡 研究 变化 视频 进行 tld
1635,复杂环境下全卷积神经网络在桥梁裂缝检测中的应用研究,裂缝 进行 图像 模型 算法 桥梁 研究 结构 识别 卷积
1636,基于机器学习的信道译码算法研究,译码 信道 进行 算法 神经网络 卷积 研究 信息 全 提出
1637,高效的贝叶斯推理电路设计及应用,采样 实现 贝叶斯 推理 方法 进行 门电路 系统 模型 完成
1638,深度神经网络硬件加速研究,神经网络 加速 fpga 硬件加速 通用性 计算 进行 中 研究 结构
1639,基于深度对抗学习和域迁移的空中手写识别研究,模型 手写 样本 识别 卷积 研究 数据 迁移 书写 设备
1640,基于情感词典的中文微博情感分析与话题倾向性判定研究,情感 网络 词典 用户 流行语 进行 分析 微 话题 中文
1641,基于特征融合的时间序列预测方法研究与实现,预测 特征 方法 学习 研究 建模 进行 时间 融合 特征提取
1642,面向大规模GPS轨迹数据的并行化地图匹配方法研究,方法 匹配 轨迹 研究 路段 数据 地图 算法 问题 出租车
1643,基于深度学习的空气质量预测模型分析研究,空气质量 预测 模型 构建 进行 dbn 算法 深度 数据 特征提取
1644,基于机器学习方法的高光谱数据分类对比研究,分类 光谱 方法 图像 特征 进行 数据 高 精度 区域
1645,低空空域无人机入侵检测研究,无人机 检测 进行 研究 天空 网络 分割 区域 运动 目标
1646,优化卷积神经网络模型在隧道探地雷达实测数据分类中的研究及应用,模型 研究 图像 数据 学习 隧道 改进 卷积 压缩 识别
1647,基于海量出租车轨迹数据的学习与预测,数据 出行 出租车 城市 预测 模型 od 路网 网络 error
1648,川东平行岭谷区土壤养分数字化制图研究,含量 土壤 预测 空间 研究 影响 评价 沟谷 养分 方法
1649,基于深度学习的心律失常分类研究及应用,进行 模型 医生 分类 后 治疗 准确率 识别 心电图 卷积
1650,基于双鉴别器的条件生成对抗网络图像去模糊方法研究,图像 鉴别器 训练 网络 生成 效果 生成器 样本 方法 测试
1651,基于机器学习的共享单车需求量预测模型研究,模型 预测 进行 单车 共享 算法 组合 实验 影响 经济
1652,基于协同生成对抗网络的人脸补全与置换,网络 人脸 补全 生成 模型 卷积 实验 图像 提出 领域
1653,基于机器视觉技术的智慧城市人流量统计系统设计与实现,进行 行人 目标 检测 运动 跟踪 算法 减少 人头 方法
1654,基于Spark的线缆制造大数据平台研究与实现,数据 spark 平台 大 生产 研究 搭建 制造 算法 数据处理
1655,基于深度注意力网络的人脸表情识别,人脸 学习 特征 识别 模型 深度 能够 类间 视觉 表情
1656,基于特征工程的协同过滤算法研究,特征 用户 算法 进行 数据 标注 评分 方法 问题 协同
1657,基于机器学习的软件缺陷预测方法研究,算法 数据 进行 缺陷 预测 软件 软件缺陷 训练 模型 学习
1658,基于Hadoop的网络异常流量分布式检测研究,网络 分析 检测 数据 分布式 算法 采集 存储 网络流量 研究
1659,多标记与偏标记学习算法研究,标记 学习 样本 方法 进行 算法 问题 空间 解决 实现
1660,基于CNN和SVM的无线电同频干扰检测,训练 信号 检测 算法 特征 中 模型 学习 数据 传统
1661,基于深度学习的蛋白质相互作用预测研究,蛋白质 互作 方法 算法 相互作用 lctd 编码 预测 序列 descriptor
1662,基于信息熵与深度森林的蛋白质亚细胞位置预测,蛋白质 方法 特征 信息 位置 改进 技术 算法 进化 森林
1663,基于机器学习的重力式深水网箱受灾风险评估分析研究,网箱 养殖 重力 设施 破坏 受灾 台风 研究 渔业 结构
1664,基于机器学习的固态电解质构效模型研究,材料 筛选 固态 实验 数据 电解质 信息 电导率 内部结构 相关
1665,基于智能手机的人体异常步态识别研究,步态 进行 识别 特征 人体 模型 参数 利用 分类器 算法
1666,基于LSTM神经网络模型的因子选股策略研究,模型 因子 神经网络 训练 投资 lstm 计算机 量化 变化 传统
1667,基于多变量的时间序列分析预测研究,预测 进行 模型 分析 数据 得到 融合 afsa 关联度 灰色
1668,基于卷积神经网络的金刚石NV色心自动识别系统,色心 识别 金刚石 实验 目标 nv 问题 检测 荧光 神经网络
1669,基于改进近红外漫反射技术与流形学习的东北松子霉变分类研究,松子 改进 技术 进行 模型 方法 函数 分类 光谱 近红外
1670,光学扫描全息术中切片成像关键技术研究,进行 函数 算法 成像 技术 验证 噪声 研究 全息 方式
1671,基于深度学习的农作物基因剪接位点识别研究,模型 识别 deepas 位点 基因 学习 数据 农作物 进行 系统
1672,基于序列信息对真核复制起始位点预测,位点 复制 研究 生物 模型 酵母 特征 领域 真核 方法
1673,基于序列的细菌终止子识别,终止子 特征 模型 测试 转录 细菌 iterm 识别 序列 实验
1674,基于机器学习算法对海浪波高的预测及优化研究,学习 预测 模型 模式 进行 使用 海浪 研究 机器 区域
1675,测井曲线岩性识别的神经网络集成策略研究,进行 岩性 测井 识别 特征 曲线 勘探 油气 缺失 提取
1676,基于电磁超声的油气管道无损检测技术研究,管道 缺陷 信号 超声 模型 检测 技术 油气 电磁 验证
1677,改进极限学习机带钢厚度预测系统的设计与实现,带钢 系统 轧制 数据 模型 厚度 预测 互信息 felm 精度
1678,Ti、Nb和Ti-Nb合金EAM势的开发及应用,材料 计算 势 势函数 性能 ti 合金 结构 中 模拟
1679,危险液体检测可移动设备的研究,检测 液体 使用 进行 实现 电容 测试 设备 范围 方案
1680,产品设计历史数据驱动的设计方案生成方法研究,模型 功能 产品 需求 数据 文本 设计 产品设计 特性 客户
1681,基于深度学习的遥感影像语义分割方法研究,神经网络 分割 类别 语义 net 使用 模型 提出 方法 经典
1682,基于深度领域自适应的振动数据故障分类方法研究,领域 数据 学习 进行 研究 分类 解决 振动 故障诊断 对抗
1683,基于支持向量机的房颤识别研究及常见心律失常监护系统模型设计与实现,电信号 房颤 心电 特征 模型 伪差 方法 识别 数据 采用
1684,基于深度学习的多车牌字符识别算法研究,车牌 方法 定位 字符识别 网络 识别 特征 颜色 alexnet 信息
1685,雾霾天气条件下车牌识别算法的研究,车牌 图像 进行 算法 网络 定位 识别 改进 样本 导致
1686,基于深度学习的无人驾驶感知与决策若干方法研究,检测 算法 决策 无人驾驶 车道 环境 学习 问题 场景 车辆
1687,基于在线评论文本分析的汽车产品选择方法研究,情感 汽车 模型 进行 使用 文本 用户 产品 分类 完成
1688,一个汽车问答领域的中文自然语言理解子系统的设计与实现,使用 模型 训练 服务 模块 技术 子系统 提供 领域 管理
1689,面向认知地图的地标识别研究及其应用,网络 特征 识别 地标 地图 车道 数据 包含 交通 进行
1690,支持汽车维修自动问答的案例匹配方法研究,维保 问题 服务 案例 协同 信息 汽车 方法 语义 支持
1691,风电功率预测不确定性及含风电的电力系统鲁棒优化调度,预测 不确定性 风 构建 集合 利用 电力系统 分析 风电 风能
1692,基于支持向量机理论的风电预测算法研究,算法 风电场 风电 进行 经验 改进 方法 机 预测 样本
1693,基于机器学习的居民电力消费特征研究,居民 电力 消费 预测 特征 高温 相关 需求 利用 相比
1694,电力系统暂态稳定性智能评估方法研究,进行 模型 预测 暂态 特征 研究 分析 学习 电力系统 系统
1695,苹果叶片病害识别及品质预测管理系统研发,模型 苹果 数据 进行 病害 预测 学习 算法 品质 优化
1696,基于数据驱动的温室黄瓜霜霉病监测预警系统,数据 模型 黄瓜 温室 预测 霜霉病 进行 发病 提供 函数
1697,基于随机森林和卷积神经网络的年轮分割与参数测量研究,年轮 图像 分割 测量 算法 训练 特征 方法 髓心 进行
1698,基于机器学习与链路预测的医疗问答检测与推荐系统,系统 使用 疾病 预测 问答 进行 算法 利用 医患 医疗
1699,基于机器学习的尿沉渣图像有形成分检测算法的研究,图像 算法 分 特征 管型 尿沉渣 识别 分类 进行 学习
1700,基于机器学习的白带菌类光学图像识别算法研究,特征 图像 白带 进行 识别 指标 利用 检测 霉菌 训练
1701,人体粪便隐血检测试剂卡光学图像自动分类技术的研究,进行 粪便 分类 使用 检验 图像 试剂 技术 污染 卡
1702,基于卷积神经网络的心脏病预测方法研究,心脏病 预测 疾病 领域 特征 计算机 方面 进行 数据 医生
1703,心音诊断信息自动识别方法研究,进行 心音 特征 信号 论文 数据 选择 识别 心脏 研究
1704,基于眼底图像的糖尿病视网膜病变智能诊断,特征 方法 病灶 网络 区域 进行 问题 图像 实验 疾病诊断
1705,帕金森病患者步态特征与机器学习模型参数协同优化研究,算法 参数 特征 患者 进行 特征选择 诊断 优化 支持 家庭
1706,基于长时间可穿戴社交数据集的语音分割方法的研究,语音 研究 社交 学习 穿戴 信号 心理健康 分析 模型 网络
1707,基于神经网络的眼底血管分割技术研究,血管 分割 眼底 进行 方法 图像 神经网络 医生 文献 图片
1708,眼底图像病变区域的提取与识别,病变 进行 图像 医学 眼底 视网膜 包括 提取 相关 研究
1709,融合集成学习与解释性方法的老年健康知识发现研究,数据挖掘 方法 老年人 提供 数据 因素 集成 进行 研究 决策
1710,群体性突发事件互联网舆情传播干预机制的研究,事件 情感 突发事件 舆情 发展 干预 影响 识别 分析 微
1711,基于机器学习算法的犯罪预警系统设计与实现,犯罪 预测 算法 区域 进行 模型 论文 时空 lstm 网格
1712,基于循环神经网络的时间序列预测方法研究,预测 时间 数据 模型 序列 问题 gru 网络 方法 引入
1713,可分凸优化的算法设计及其在投资组合中的应用,算法 问题 投资 优化 金融 admm 求解 方向 速度 模型
1714,基于序列分段近邻编码的蛋白质热点残基预测方法研究,蛋白质 热点 残基 预测 模型 编码 方法 相关 氨基酸 指数
1715,蛋白质突变位点数据库的构建及位点预测研究,研究 数据 蛋白质 相关 进行 数据库 相互作用 突变 获得 文献
1716,癌症驱动错义突变预测方法的比较分析和性能提升初步研究,突变 癌症 预测 工具 驱动 性 方法 算法 评估 上
1717,基于深度学习的大雾短临预报研究,模型 预报 数据 构建 利用 学习 网络 深度 实现 雾
1718,氮气在分子筛中吸附性质的理论研究,吸附 沸石 方法 氮气 结构 材料 结合能 中 理论 孔道
1719,机器学习算法在刀具磨损状态评估上的应用研究,生产 进行 模型 刀具 评估 特征 信号 算法 处理 svm
1720,土地生态适宜性约束下的未来城市扩张优化研究,城市 生态 进行 扩张 空间 用地 发展 模型 城镇 约束
