id,title,key
1620,基于HMM时间序列分析的列车轴承健康监测的研究,状态 轴承 健康 模型 监测 数据 研究 划分 参数 进行
1621,脑机接口中基于黎曼几何的机器学习方法研究,算法 想象 运动 脑机 电信号 接口 进行 使用 应用 降维
1622,虚拟现实视觉诱发态下基于前额脑电及眼动的情绪分类研究,情绪 分类 研究 脑电 诱发 眼动 算法 信号 视觉 前额
1623,基于深度学习与脑电信号的情绪倾向分析,情绪 激活 研究 分类 机制 心理 方法 分析 数据 学习
1624,医学疾病表型实体及其关系抽取方法研究,特征 实体 抽取 关系 进行 分别 数据 方法 信息 医学
1625,基于编码器—解码器结构的眼底图像中视网膜血管分割的方法研究,分割 视网膜 血管 进行 特征 得到 图像 过程 信息 模型
1626,基于深度学习的声学场景分类与声音事件检测,特征 音频 方法 声学 场景 分类 进行 声音 增强 得到
1627,基于机器学习的MTC网络接入策略和资源分配,接入 网络 学习 问题 机器 资源分配 利用 算法 方案 有效
1628,古籍文档图像智能标注系统的设计与实现,标注 古籍 数据 文档 学习 进行 图像 文本 系统 方法
1629,基于深度神经网络的点击率预估模型,模型 预估 点击率 特征 推荐 表达 信息 用户 系统 进行
1630,用户个性化图像美感评估及表征研究,用户 图像 研究 评估 个性化 模型 方法 表征 进行 偏好
1631,单幅图像去雾算法研究,图像 透射率 算法 复原 训练 使用 网络 提高 得到 环境光
1632,卷积神经网络在密度泛函结构预测计算中的应用研究,预测 材料 计算 晶体结构 密度 神经网络 卷积 分析 结构 学习
1633,基于卷积神经网络的肝脏CT影像及纹理信息分类问题研究,分类 实验 肝脏 样本 问题 数据 学习 模型 采用 纹理
1634,基于机器学习的目标跟踪技术研究,跟踪 算法 目标 实验 遮挡 研究 视频 进行 机器 过程
1635,复杂环境下全卷积神经网络在桥梁裂缝检测中的应用研究,裂缝 桥梁 混凝土 进行 模型 图像 卷积 研究 识别 结构
1636,基于机器学习的信道译码算法研究,译码 算法 卷积 进行 神经网络 提出 译码器 信道 信息 研究
1637,高效的贝叶斯推理电路设计及应用,采样 随机 门电路 推理 方法 实现 进行 系统 设计 完成
1638,深度神经网络硬件加速研究,加速 神经网络 硬件加速 结构 计算 网络 研究 运算 进行 实现
1639,基于深度对抗学习和域迁移的空中手写识别研究,手写 模型 样本 卷积 识别 研究 迁移 广泛 实现 监督
1640,基于情感词典的中文微博情感分析与话题倾向性判定研究,情感 网络 词典 流行语 微博 分析 用户 构建 获取 进行
1641,基于特征融合的时间序列预测方法研究与实现,预测 特征 序列 时间 方法 学习 进行 研究 隐性 融合
1642,面向大规模GPS轨迹数据的并行化地图匹配方法研究,匹配 轨迹 地图 方法 数据 路段 研究 出租车 算法 效率
1643,基于深度学习的空气质量预测模型分析研究,预测 空气质量 模型 算法 进行 构建 学习 传统 数据 网络
1644,基于机器学习方法的高光谱数据分类对比研究,分类 光谱 数据 进行 方法 图像 特征 精度 空间 提高
1645,低空空域无人机入侵检测研究,检测 无人机 天空 区域 网络 目标 场景 进行 实现 运动
1646,优化卷积神经网络模型在隧道探地雷达实测数据分类中的研究及应用,模型 隧道 网络 图像 研究 学习 数据 迁移 使用 卷积
1647,基于海量出租车轨迹数据的学习与预测,出行 数据 模型 出租车 预测 研究 问题 拥堵 分析 居民
1648,川东平行岭谷区土壤养分数字化制图研究,土壤 有效 含量 养分 预测 空间 影响 质量 耕地 模型
1649,基于深度学习的心律失常分类研究及应用,进行 模型 分类 卷积 准确率 心电图 医生 识别 数据 应用
1650,基于双鉴别器的条件生成对抗网络图像去模糊方法研究,图像 鉴别器 网络 生成 方法 去模糊 数据 生成器 效果 测试
1651,基于机器学习的共享单车需求量预测模型研究,预测 模型 单车 组合 进行 共享 需求量 数据 影响 研究
1652,基于协同生成对抗网络的人脸补全与置换,网络 生成 对抗 人脸 补全 置换 协同 卷积 性能 提出
1653,基于机器视觉技术的智慧城市人流量统计系统设计与实现,检测 目标 进行 行人 运动 统计 跟踪 人头 区域 减少
1654,基于Spark的线缆制造大数据平台研究与实现,数据 平台 生产 制造 研究 实现 企业 算法 聚类 进行
1655,基于深度注意力网络的人脸表情识别,人脸 表情 学习 识别 特征 模型 研究 分类 视觉 信息
1656,基于特征工程的协同过滤算法研究,特征 用户 算法 项目 评分 过滤 标注 协同 偏好 数据
1657,基于机器学习的软件缺陷预测方法研究,数据 预测 软件缺陷 进行 模型 算法 缺陷 训练 软件 学习
1658,基于Hadoop的网络异常流量分布式检测研究,检测 异常 数据 网络 分析 分布式 网络流量 算法 采集 研究
1659,多标记与偏标记学习算法研究,标记 学习 方法 样本 提出 示例 算法 问题 空间 类别
1660,基于CNN和SVM的无线电同频干扰检测,信号 算法 检测 训练 干扰 卷积 学习 神经网络 特征 模型
1661,基于深度学习的蛋白质相互作用预测研究,蛋白质 相互作用 编码 序列 数据 算法 氨基酸 特征 连续 预测
1662,基于信息熵与深度森林的蛋白质亚细胞位置预测,蛋白质 位置 信息 特征 细胞 方法 预测 序列 特征向量 森林
1663,基于机器学习的重力式深水网箱受灾风险评估分析研究,网箱 受灾 破坏 养殖 设施 重力 渔业 风险 分别 研究
1664,基于机器学习的固态电解质构效模型研究,固态 电解质 材料 电导率 数据 离子 信息 内部结构 筛选 研究
1665,基于智能手机的人体异常步态识别研究,步态 异常 进行 人体 识别 特征 分析 模型 参数 数据
1666,基于LSTM神经网络模型的因子选股策略研究,模型 因子 投资 量化 训练 神经网络 进行 合成 具有 选股
1667,基于多变量的时间序列分析预测研究,预测 模型 进行 数据 序列 分析 时间 研究 变量 灰色
1668,基于卷积神经网络的金刚石NV色心自动识别系统,色心 识别 检测 目标 实验 问题 系统 荧光 方法 准确
1669,基于改进近红外漫反射技术与流形学习的东北松子霉变分类研究,松子 进行 改进 分类 使用 模型 函数 近红外 技术 光谱
1670,光学扫描全息术中切片成像关键技术研究,进行 函数 算法 图像 噪声 成像 切片 扫描 光学 自聚焦
1671,基于深度学习的农作物基因剪接位点识别研究,位点 剪接 基因 模型 识别 农作物 数据 学习 准确率 进行
1672,基于序列信息对真核复制起始位点预测,复制 起始 位点 酵母 生物 研究 真核 酿酒 物种 特征
1673,基于序列的细菌终止子识别,终止子 模型 特征 测试 转录 识别 序列 预测 细菌 使用
1674,基于机器学习算法对海浪波高的预测及优化研究,学习 预测 海浪 模式 进行 机器 模型 实验 有效 特征向量
1675,测井曲线岩性识别的神经网络集成策略研究,测井 曲线 岩性 进行 识别 油气 特征 勘探 储层 缺失
1676,基于电磁超声的油气管道无损检测技术研究,管道 超声 电磁 缺陷 信号 回波 模型 油气 技术 检测
1677,改进极限学习机带钢厚度预测系统的设计与实现,带钢 厚度 预测 系统 轧制 学习机 极限 模型 数据 控制
1678,Ti、Nb和Ti-Nb合金EAM势的开发及应用,计算 材料 模拟 原子间 性能 结构 合金 势函数 应用 物理性质
1679,危险液体检测可移动设备的研究,液体 检测 进行 使用 方案 实现 电容 设备 测试 分类
1680,产品设计历史数据驱动的设计方案生成方法研究,模型 需求 产品 功能 数据 设计 文本 研究 客户 产品设计
1681,基于深度学习的遥感影像语义分割方法研究,语义 分割 类别 遥感 神经网络 使用 影像 卷积 函数 损失
1682,基于深度领域自适应的振动数据故障分类方法研究,领域 学习 数据 故障 分类 振动 迁移 方法 达到 解决
1683,基于支持向量机的房颤识别研究及常见心律失常监护系统模型设计与实现,房颤 电信号 心电 伪差 监护 采用 特征 方法 模型 系统
1684,基于深度学习的多车牌字符识别算法研究,车牌 方法 字符识别 定位 字符 倾斜 识别 研究 颜色 信息
1685,雾霾天气条件下车牌识别算法的研究,车牌 进行 图像 识别 算法 天气 定位 改进 网络 训练
1686,基于深度学习的无人驾驶感知与决策若干方法研究,车道 算法 驾驶 检测 环境 决策 识别 问题 车辆 学习
1687,基于在线评论文本分析的汽车产品选择方法研究,情感 文本 评论 汽车 产品 分类 进行 模型 用户 使用
1688,一个汽车问答领域的中文自然语言理解子系统的设计与实现,模型 训练 理解 自然语言 服务 使用 模块 识别 提供 天猫
1689,面向认知地图的地标识别研究及其应用,地标 特征 网络 识别 提出 车道 地图 数据 融合 结构
1690,支持汽车维修自动问答的案例匹配方法研究,服务 问题 汽车 案例 维修 协同 问答 支持 信息 平台
1691,风电功率预测不确定性及含风电的电力系统鲁棒优化调度,预测 利用 风能 不确定性 调度 集合 分析 模型 构建 支持
1692,基于支持向量机理论的风电预测算法研究,算法 风电 模态 改进 经验 研究 进行 分解 风电场 向量
1693,基于机器学习的居民电力消费特征研究,电力 消费 居民 特征 预测 研究 相关 高温 概率密度 需求
1694,电力系统暂态稳定性智能评估方法研究,暂态 特征 预测 稳定 电网 模型 学习 研究 分析 进行
1695,苹果叶片病害识别及品质预测管理系统研发,苹果 病害 模型 品质 预测 数据 编码器 进行 稀疏 算法
1696,基于数据驱动的温室黄瓜霜霉病监测预警系统,黄瓜 霜霉病 预测 模型 温室 数据 发病 情况 进行 构建
1697,基于随机森林和卷积神经网络的年轮分割与参数测量研究,年轮 图像 分割 测量 参数 特征 算法 树木 方法 训练
1698,基于机器学习与链路预测的医疗问答检测与推荐系统,系统 预测 疾病 问答 算法 使用 进行 平台 医患 链路
1699,基于机器学习的尿沉渣图像有形成分检测算法的研究,图像 管型 尿沉渣 算法 形成 特征 检测 分类 进行 特点
1700,基于机器学习的白带菌类光学图像识别算法研究,图像 白带 特征 显微 算法 识别 进行 训练 指标 研究
1701,人体粪便隐血检测试剂卡光学图像自动分类技术的研究,分类 进行 试剂 检测 粪便 图像 隐血 模型 使用 光学图像
1702,基于卷积神经网络的心脏病预测方法研究,心脏病 预测 神经网络 方面 医生 疾病 数据 领域 计算机 方法
1703,心音诊断信息自动识别方法研究,进行 心音 信号 特征 学习 数据 识别 心脏 诊断 网络
1704,基于眼底图像的糖尿病视网膜病变智能诊断,特征 病灶 方法 图像 区域 视网膜 糖尿病 诊断 疾病诊断 网络
1705,帕金森病患者步态特征与机器学习模型参数协同优化研究,患者 算法 特征 进行 优化 协同 使用 参数 步态 向量
1706,基于长时间可穿戴社交数据集的语音分割方法的研究,语音 社交 研究 模型 学习 信号 特征 迁移 心理健康 分割
1707,基于神经网络的眼底血管分割技术研究,血管 分割 进行 图像 神经网络 方法 技术 毛细血管 结构 图片
1708,眼底图像病变区域的提取与识别,病变 图像 进行 视网膜 识别 医学 提取 学习 发展 分割
1709,融合集成学习与解释性方法的老年健康知识发现研究,老年人 健康 数据挖掘 方法 因素 研究 影响 提供 数据 问题
1710,群体性突发事件互联网舆情传播干预机制的研究,情感 舆情 事件 突发事件 发展 干预 网络 传播 分析 识别
1711,基于机器学习算法的犯罪预警系统设计与实现,犯罪 预测 进行 论文 模型 区域 算法 网格 数量 类型
1712,基于循环神经网络的时间序列预测方法研究,时间 序列 预测 数据 模型 方法 问题 应用 网络 神经网络
1713,可分凸优化的算法设计及其在投资组合中的应用,算法 投资 问题 组合 求解 重要 优化 松弛 模型 有着
1714,基于序列分段近邻编码的蛋白质热点残基预测方法研究,残基 热点 蛋白质 预测 模型 方法 界面 氨基酸 序列 编码
1715,蛋白质突变位点数据库的构建及位点预测研究,蛋白质 数据 研究 相互作用 突变 进行 相关 数据库 构建 预测
1716,癌症驱动错义突变预测方法的比较分析和性能提升初步研究,突变 预测 癌症 驱动 工具 错义 样本 方法 算法 发生
1717,基于深度学习的大雾短临预报研究,模型 数据 预报 预测 大雾 进行 构建 网络 学习 研究
1718,氮气在分子筛中吸附性质的理论研究,吸附 氮气 沸石 方法 结合能 结构 材料 理论 具有 分子
1719,机器学习算法在刀具磨损状态评估上的应用研究,评估 刀具 磨损 状态 生产 模型 信号 算法 进行 优化
1720,土地生态适宜性约束下的未来城市扩张优化研究,生态 用地 扩张 土地 发展 适宜性 空间 约束 进行 研究
1721,基于波束形成技术的运动声源识别方法研究,声源 识别 方法 运动 技术 旋转 识别方法 形成 波束 研究
1722,基于葵花8卫星遥感数据的大雾识别研究,大雾 识别 数据 算法 进行 学习 机器 传统 平衡 样本
1723,基于改进卷积神经网络的电力系统暂态稳定评估方法,稳定 暂态 评估 电力系统 样本 方法 模型 构建 分类 受扰
1724,基于统计综合法的电力负荷建模方法研究,负荷 进行 建模 研究 模型 算法 学习 电力 改进 动态
1725,基于长短时记忆网络的棉花病虫害发生预测研究,病虫害 发生 数据 棉花 天气 预测 模型 进行 问题 学习
1726,基于深度学习的多疾病风险预测模型研究,疾病 风险 算法 问题 预测 模型 集成 方法 卷积 转化
1727,基于疾病预测的体检结果生成系统设计与实现,体检 生成 疾病 系统 数据 进行 预测 模型 特征 构建
1728,经冠状动脉造影冠脉不同狭窄程度患者中医证候特点及规律研究,患者 冠脉 狭窄 证候 虚证 排序 程度 模型 诊断 准确率
1729,基于颜色气味数字化及信息融合的苦杏仁走油监测系统的研究,走油 颜色 模型 程度 信息 气味 融合 质量 研究 判别
1730,基于分子振动特征的药物靶点识别及活性预测模型研究,模型 预测 靶点 数据 药物 定量 进行 构建 中药 活性
1731,命名实体识别在中药名词和方剂名词识别中的比较研究,名词 识别 中药 方剂 分词 工具 匹配 关键词 配合 模型
1732,基于深度学习技术的ECG自动分类算法研究,数据 特征 分类 自动 进行 心电图 提取 降噪 模型 疾病
1733,基于冠状动脉CT血管成像的血流储备分数在心肌桥的应用研究,心肌 狭窄 冠状动脉 研究 病变 诊断 血流 血管 性能 储备
1734,基于改进支持向量机的脑胶质瘤影像分级研究,影像 使用 数据 预测 进行 胶质瘤 算法 实验 肿瘤 特征
1735,基于DNA甲基化不平衡数据的胃癌分类模型研究,模型 胃癌 分类 数据 训练 方法 平衡 提出 研究 甲基化
1736,基于卷积神经网络的乳腺肿瘤良恶性分类方法研究,模型 乳腺 数据 图像 进行 医生 分类 乳腺癌 学习 实验
1737,基于影像组学的胰腺肿瘤精准分类方法研究,分类 模型 临床 影像 精准 胰腺 信息 肿瘤 组学 方法
1738,基于机器学习的司法案例筛选系统设计与实现,文本 系统 筛选 裁判 进行 文书 司法 分析 实现 模块
1739,基于支持向量机的股指期货交易策略研究,预测 数据 股指 进行 模型 具有 指标 向量 策略 支持
1740,中美iSchools院校大数据相关专业人才培养方案的调查及思考,研究 数据 教育 情报 图书 院校 变革 部分 论文 专业
1741,基于改进随机森林的硬盘故障预测方法研究,硬盘 数据 故障 预测 模型 进行 数据中心 方法 运维 森林
1742,基于集成学习的个人信贷决策模型的设计与实现,信贷 系统 决策 设计 模块 模型 使用 实现 管理 提供
1743,深度学习在软件开发环境提升中的研究,提示 语言 环境 软件开发 无关 模型 语法 方法 文法 学习
1744,面向服务的一站式机器学习算法系统的设计与实现,模型 系统 机器 学习 模块 算法 数据 使用 工作 进行
1745,基于机器学习的显著目标检测,目标 显著 检测 图像 特征 模型 协同 视觉 单幅 能够
1746,基于主动学习的软件缺陷预测方法研究,方法 预测 缺陷 训练 实例 问题 数据 有效 提出 学习
1747,传统机器学习到深度学习行人检测若干研究,检测 特征 行人 算法 学习 精度 抑制 进行 有效 目标
1748,基于监控视频的群体行为识别算法研究,群体行为 识别 特征 视频 算法 学习 网络 研究 监控 变化
1749,基于视频的群体异常行为检测算法研究,异常 模型 检测 学习 行为 群体 视频 具有 利用 算法
1750,脊柱侧凸影像Cobb角计算机辅助测量算法研究,脊柱 算法 分割 影像 进行 轮廓 测量 检测 X射线 自动
1751,基于密度函数估计的高密图像目标计数算法研究,计数 目标 图像 密度 模型 研究 函数 高密度 计算 具有
1752,基于生成式对抗网络的特定场景生成技术及应用研究,生成 场景 模型 特定 图像 语义 算法 应用 研究 问题
1753,手势识别算法研究及实现,手势 识别 算法 检测 特征 传统 方法 学习 实现 研究
1754,中文命名实体及实体关系的自动抽取研究,实体 抽取 关系 命名 方法 联合 任务 转移 进行 中文
1755,基于特征融合的手势识别,手势 进行 识别 特征 动态 实验 融合 提出 识别方法 图像
1756,基于神经网络的中文分词研究,中文 注意力 机制 分词 特征 局部 模型 神经网络 方法 处理
1757,SDN环境下的DDoS攻击检测与防御方法研究,攻击 网络 检测 算法 标记 数据包 方法 问题 架构 传统
1758,基于分布式架构的网络流量分析系统设计与实现,数据 分析 流量 系统 网络 进行 问题 分布式 网络流量 使用
1759,面向大规模数据的直接优化AUC算法研究,算法 优化 学习 函数 更新 数据 分类 平衡 采用 提出
1760,基于元学习的机械臂模仿学习研究,学习 机械 任务 整合 模型 模仿 算法 改进 记忆 权重
1761,非中心化分布式机器学习中的通信优化,分布式 机器 数据 学习 节点 算法 方法 同步 划分 通信量
1762,基于多模态进化计算的集成学习器研究与应用,集成 学习 算法 个体 构建 研究 模型 论文 模态 分析
1763,互联网广告点击率预测模型的研究,广告 模型 点击率 特征 预测 数据 分析 计算 互联网 搜索
1764,基于机器学习的安徽省粮食产量预测方法研究,预测 粮食产量 农业 模型 进行 粮食安全 粮食 影响 国家 施用量
1765,一阶随机优化算法求解有限和函数的研究,算法 问题 函数 化项 梯度 正则 求解 迭代 目标 随机
1766,基于卷积神经网络的细胞图像分割与类型判别,细胞 分割 图像 卷积 神经网络 技术 医学 聚类 学习 进行
1767,基于改进Unet的遥感影像语义分割在地表水体变迁中的应用,分割 影像 地表水 方法 遥感 进行 变迁 使用 算法 水体
1768,基于机器视觉的白酒液体杂质检测系统研究,检测 杂质 液体 白酒 系统 透明 设计 图像 进行 算法
1769,铁路浪涌保护器中压敏电阻剩余寿命模型研究,压敏电阻 劣化 浪涌 模型 寿命 参数 铁路 剩余 保护器 进行
1770,组合知识图谱和深度学习的城市交通拥堵区域预测研究,匹配 数据 预测 区域 模型 轨迹 算法 分类 拥堵 卷积
1771,城市交叉口短时交通流的配时优化方案研究与应用,交通流 优化 模型 预测 交叉口 进行 目标 方案 交通 分析
1772,基于机器学习的自行车安全驾驶行为研究,行为 数据 骑行 传感器 手机 姿态 进行 自行车 过程 特征
1773,基于机器学习的电网虚假数据注入攻击检测方法研究,检测 攻击 数据 模型 电力系统 方法 注入 虚假 提升 训练
1774,无人机多光谱遥感反演棉花光合参数与水分的模型研究,模型 含水率 反演 波段 光合 水分 棉花 参数 植株 光谱
1775,基于卷积神经网络的农作物病害图像识别研究,农作物 病害 模型 方法 图像识别 训练 进行 识别 问题 分类
1776,远程会诊服务质量测评及优化策略研究,远程 会诊 服务质量 医疗 数据 评价 优化 研究 指标 服务
1777,针对HIV相关神经认知功能障碍诊断的临床及影像学技术方法研究,神经 认知 诊断 量表 测验 相关 患者 研究 功能障碍 简易
1778,反复发作抑郁症患者SSRIs抵抗的预测：一项基于支持向量机的预测模型研究,预测 临床 特征 模型 患者 发作 方法 基因 样本 研究
1779,半监督自训练算法在乳腺癌分析预测中的应用研究,乳腺癌 数据 进行 智能 样本 聚类 标记 分类 诊断系统 研究
1780,硅藻DNA条形码及微单倍型的法医学应用研究,硅藻 研究 推断 数据库 尸体 地点 进行 倍型 微单 个体
1781,基于情感分析的E-learning学习行为评估与预测方法研究,情感 学习者 教育 学习 分析 评估 行为 课程 数据 毕业
1782,基于LSTM神经网络在线个性化问题解答的设计研究,研究 学习 教育 学习者 模型 课程 个性化 问答 设计 自动
1783,基于改进半监督自训练方法的高校毕业生就业预测应用研究,就业 毕业生 预测 高校 算法 数据 进行 改进 训练 情况
1784,基于机器学习的图像视频自适应高效传输,图像 传输 视频 进行 无线 算法 方法 信道 信号 高效
1785,麦克风阵列下互相关函数分类的声源定位算法研究,算法 定位 声源 语音 分类 特征 研究 函数 信号 实际
1786,基于多视场信息的运动物体姿态分析,姿态 物体 运动 算法 分析 设计 进行 预测 实验 模型
1787,基于深度学习的情感分类与评价对象判别,情感 模型 分类 判别 信息 对象 研究 向量 学习 评价
1788,基于情感分类的酒店评论文本挖掘研究,情感 分类 文本 进行 方法 评论 酒店 特征 主题 词典
1789,基于神经网络的中文词义消歧研究,词义 消歧 模型 信息 中文 神经网络 特征 任务 向量 使用
1790,基于字符级卷积神经网络的民宿顾客意见挖掘,民宿 数据 评论 方式 意见 进行 主题 情感 挖掘 分类
1791,基于文本挖掘的餐饮商家评价系统,商家 进行 主题 数据 餐饮 评论 评价 分析 消费者 提取
1792,谷歌知识图谱热点前沿分析及共词网络聚类改进研究,图谱 知识 分析 研究 聚类 谷歌 热点 领域 相关 算法
1793,基于机器学习的图像检索研究,检索 图像 模型 学习 卷积 分类 研究 神经网络 应用 阅卷
1794,基于改进Mask RCNN的不规则3D物体抓取点识别,网络 抓取 图像 目标 信息 使用 分类 卷积 通道 准确率
1795,基于卷积神经网络的医学图像分类方法研究,图像 医学 分类 神经网络 卷积 学习 迁移 医师 具有 进行
1796,多线索植物种类识别方法研究,植物 识别 图像 准确率 分类器 识别方法 线索 模型 种类 算法
1797,基于深度学习的Android恶意软件检测研究与应用,恶意软件 特征 检测 学习 方法 进行 软件 重要 研究 机器
1798,基于遗传算法的模型参数选取及其在文本分类中的应用,文本 分类 数据 信息 类别 进行 遗传算法 支持 向量 利用
1799,基于条件随机场与改进LSTM的短文本挖掘研究,特征 模型 短文 情感 评论 进行 对象 文本 语义 条件
1800,基于改进的文本相似度算法的中文文本分类技术研究,文本 分类 中文 数据 算法 进行 技术 相似 改进 方法
1801,云端卷积神经网络算法的安全增强机制研究,云端 用户 模型 计算 数据 获取 卷积 使用 算法 服务
1802,基于深度学习的异常检测模型研究,检测 异常 模型 数据 混合 学习 进行 编码器 研究 技术
1803,基于深度学习的多因子股票价格预测方法研究,模型 预测 股票价格 股票 因子 方法 筛选 特征 组合 进行
1804,基于卷积神经网络的绿色信贷信用评价研究,绿色 评价 信用 信贷 模型 理论 神经网络 研究 发展 企业
1805,分布式深度学习推理系统中任务调度子系统的设计与实现,学习 系统 任务调度 推理 节点 任务 进行 子系统 分布式 具有
1806,梯度下降算法中的动态采样方法研究,梯度 算法 方法 估计 求解 下降 采样 收敛 动态 方差
1807,基于流结构变分推断的深度生成模型研究,推断 模型 学习 结构 后验 路由 模块 分布 动态 变换
1808,基于最大间隔和半监督学习的偏标记学习算法研究,标记 学习 示例 消歧 算法 候选 真实 训练 模型 采用
1809,基于用户画像的UGC质量预判方法,用户 进行 画像 行为 研究 数据 质量 互联网 低质量 预判
1810,基于集成学习的上市公司高送转预测模型及投资策略设计,研究 投资 模型 分析 预测 策略 组合 投资者 送转 学习
1811,对P2P网贷平台信用风险的研究,平台 学习 信用风险 监督 网贷 进行 方法 数据 算法 指标
1812,基于XGBoost算法的个人信用评分方案策划,评分 个人信用 进行 模型 信用 贷款 变量 方案 金融机构 银行
1813,基于相似性指标的复杂网络链路学习预测,网络 算法 复杂 链路 预测 学习 研究 指标 模型 特征
1814,考虑数据分布特征的多元数据完备化方法研究,数据 方法 完备 完备化 特征 缺失 数据分布 实验 神经网络 进行
1815,基于LSTM网络的设备健康状况评估与剩余寿命预测方法的研究,方法 预测 设备 数据 系统 网络 维护 研究 评估 健康状况
1816,基于ARIMA-GARCH和SVR组合模型的股指预测研究,模型 数据 预测 利用 进行 金融市场 序列 研究 传统 组合
1817,基于深度迁移学习的赖氨酸乙酰化位点预测问题的研究,乙酰化 位点 数据 预测 蛋白质 特征 网络 学习 物种 生物
1818,基于随机森林和夜间灯光数据的建筑物尺度人口估算,人口 数据 特征 模型 估算 建筑物 贡献 尺度 分布 随机
1819,基于多源数据和XGBoost算法的上海市能见度预测模型研究,能见度 预报 预测 数据 模型 研究 精度 影响 贡献 因子
1820,基于机器学习的半干旱地区地基微波辐射计反演算法研究,亮温 观测 算法 高度 辐射计 边界层 微波 反演 训练 大气
1821,基于灰色关联分析和PSO-SVM的煤与瓦斯突出预测应用研究,预测 模型 突出 参数 进行 算法 分析 样本 粒子 优化
1822,基于数据驱动的浮选过程智能控制,图像 浮选 模型 采集 过程 药剂 特征 灰分 预测 尾矿
1823,矿井皮带区域矿工不安全行为识别方法的研究,行为 矿工 皮带 特征 识别 区域 运输机 进行 模型 研究
1824,基于CSI的煤矿井下被动入侵检测方法研究,检测 特征 进行 无线 信息 入侵 利用 信号 方法 技术
1825,基于多源信息融合的井下皮带机驱动电机状态识别方法研究,状态 信号 电机 识别 进行 融合 驱动 特征 矿井 模型
1826,基于快速活动轮廓模型和BP-AdaBoost的织物缺陷检测,算法 分类 缺陷 轮廓 织物 模型 活动 实验 检测 定位
1827,基于旋转森林算法的荒漠区植被信息提取：以毛乌素沙地为例,植被 分类 研究 旋转 森林 算法 能够 荒漠区 方法 特征
1828,基于机器学习的道岔转辙设备故障智能诊断研究,进行 设备 道岔 状态 诊断 故障 转辙机 监测 算法 研究
1829,基于旋翼式无人机航拍的车辆检测跟踪系统研究,车辆 跟踪 检测 特征 无人机 算法 航拍 监控 设备 实现
1830,基于特征价格理论和CatBoost的旧机动车价值评估模型研究,进行 评估 模型 价值 机动车 使用 特征 数据 价格 消费者
1831,基于逻辑回归模型的汽车评论挖掘研究,汽车 评论 进行 分析 数据 研究 厂商 挖掘 情感 模型
1832,基于人工智能的大型载重汽车识别系统设计及实现,载重汽车 识别 学习 系统 实现 进行 分别 出行 方法 模型
1833,基于机器学习和小波包变换的故障选线方法研究,故障 选线 方法 进行 线路 随机 森林 学习 零序 机器
1834,基于集成学习的有机太阳能电池光电转化效率预测模型研究,太阳能 电池 集成 学习 模型 转化 效率 有机 实验 方法
1835,基于门控循环单元的短期风电功率预测研究,预测 电功率 模型 循环 单元 进行 数据 概率 组合 研究
1836,基于面向对象方法的水稻种植区提取方法研究,水稻 数据 精度 提取 特征 空间 种植区 研究 进行 方法
1837,基于机器学习算法的不同生育期夏玉米生理参数遥感模型研究,模型 光谱 含水量 含量 最大 叶片 相关性 生育期 研究 分别
1838,基于遥感数据的水稻生育期识别研究,模型 生育期 水稻 识别 作物 获取 平台 进行 数据 反射率
1839,基于模糊神经网络的联合收割机远程故障诊断系统研究,收割机 联合 远程 系统 故障诊断 故障 进行 数据 实时 工作
1840,基于机器学习和零膨胀模型估算大兴安岭树种生物量,森林 生物量 模型 估算 数据 随机 树种 特征 提升 梯度
1841,面向中文医疗问题检索的语义匹配技术研究,医疗 语义 匹配 迁移 方法 领域 数据 模型 学习 任务
1842,基于不完备医疗数据的疾病风险预测研究,数据 预测 方法 疾病 风险 模型 医疗 提供 知识 学习
1843,肾脏占位性病变CT影像组学模型研究,进行 特征 模型 临床 分类 诊断 图像 影像 研究 组学
1844,人工智能引导的宫颈癌特殊染色图像分类算法研究,算法 宫颈癌 筛查 分类 检测 学习 图像 方式 技术 特殊
1845,新辅助治疗后乳腺癌细胞密度估计研究,癌细胞 方法 图像 密度 估计 研究 细胞核 学习 肿瘤 预后
1846,基于深度学习的化合物与蛋白质相互作用关系的研究,蛋白质 化合物 数据 相互作用 训练 组合 研究 模型 网络 部分
1847,从目的论看消费电子产品发布会直播的同传技巧,原则 翻译 节目 目的 笔者 目的论 电视直播 发布会 大众 译文
1848,拍客侵权行为研究,侵权 拍客 信息 侵权行为 媒介 拍摄 侵害 传统 技术 服务提供者
1849,基于过采样方法的信用卡用户违约预测分析,违约 信用卡 用户 数据 模型 进行 集中 分析 信用风险 识别
1850,面向种群的Android安全风险评估和恶意应用检测,应用 检测 种群 权限 恶意 评估 进行 特征 角度 问题
1851,面向微博文本的情感分析模型研究,情感 方法 模型 词典 学习 机器 数据 对比 利用 研究
1852,基于长短期记忆网络的事件抽取研究与应用,事件 抽取 要素 触发 模型 信息 舆情 研究 网络 记忆
1853,基于事件感知的可对抗模型衰退的安卓恶意应用检测系统,应用 恶意 事件 检测 行为 系统 模型 特征 能够 衰退
1854,基于生成对抗网络的手写体汉字生成,汉字 生成 手写 算法 数据 匹配 笔画 特征 结构 图像
1855,基于深度学习的跨领域跨语言知识获取,领域 知识 模型 关系 语言 迁移 通用 数据 分类 获取
1856,面向中文医疗文本的命名实体识别研究,识别 模型 医疗 实体 命名 方法 数据 效果 领域 文本
